id_i,ctry,sex,age,dem,dem_group,aut,civ,ses,edu,level,level_lab
13022,Colombia,1,16.58,3,limited,52.52,573.01,-0.67,0,3,level 3
15683,Colombia,0,14.25,1,minimalist,35.3,500.4,0.68,1,2,level 2
14563,Colombia,0,13.58,3,limited,53.93,433.09,-1.45,0,1,level 1
13759,Colombia,0,13.17,1,minimalist,49.54,510.26,1.95,1,2,level 2
13661,Colombia,1,13.42,2,complex,51.06,569.03,0.87,1,3,level 3
12291,Colombia,0,15,3,limited,46.98,550,1.68,1,2,level 2
15616,Colombia,1,14.92,1,minimalist,31.87,589.7,0.22,0,3,level 3
12350,Colombia,0,16.5,1,minimalist,31.87,594.64,0.25,0,3,level 3
11585,Colombia,1,16.75,1,minimalist,53.93,533.26,-1.01,0,2,level 2
13689,Colombia,1,14.58,1,minimalist,49.54,476.24,0.71,1,1,level 1
14272,Colombia,1,14.92,1,minimalist,17.67,603.57,0.57,1,3,level 3
15260,Colombia,1,14.17,1,minimalist,27.06,645.57,0.99,0,3,level 3
12157,Colombia,0,14.83,1,minimalist,52.52,501.85,-0.18,0,2,level 2
16199,Colombia,0,14.42,1,minimalist,55.3,446.52,-0.12,1,1,level 1
11975,Colombia,0,15.17,1,minimalist,46.26,423.82,-0.87,0,1,level 1
11083,Colombia,0,14.75,1,minimalist,49.54,457.77,-0.29,1,1,level 1
16169,Colombia,0,14.17,2,complex,17.67,607.36,2.35,1,3,level 3
11954,Colombia,1,15.58,1,minimalist,52.52,483.16,-0.75,0,2,level 2
14527,Colombia,1,13.58,1,minimalist,40.44,528.62,0.73,1,2,level 2
13973,Colombia,1,14.08,1,minimalist,49.54,509.86,1.22,0,2,level 2
12193,Colombia,1,14.92,2,complex,47.94,486.37,1,1,2,level 2
14025,Colombia,1,13.75,1,minimalist,51.06,485.26,-1.13,0,2,level 2
13671,Colombia,1,13.75,1,minimalist,49.54,439.15,-0.23,1,1,level 1
13692,Colombia,1,13.33,2,complex,40.44,440.38,-1.07,0,1,level 1
11296,Colombia,1,12.92,1,minimalist,47.94,512.23,0.64,0,2,level 2
11412,Colombia,0,14.17,2,complex,44.48,492.67,0.98,1,2,level 2
12924,Colombia,0,14.33,1,minimalist,46.26,507.57,-0.18,0,2,level 2
12593,Colombia,1,13.83,1,minimalist,31.87,611.51,1.06,0,3,level 3
11486,Colombia,1,15.08,1,minimalist,40.44,505.13,1.02,0,2,level 2
15020,Colombia,1,13.67,1,minimalist,38.07,549.61,0.74,1,2,level 2
12591,Colombia,0,13.5,3,limited,49.54,377.02,-0.17,0,0,level 0
13358,Colombia,0,14.58,1,minimalist,63.24,400.61,0.12,1,1,level 1
14792,Colombia,1,14.08,3,limited,46.26,388.02,-1.69,0,0,level 0
12504,Colombia,0,15.17,1,minimalist,55.3,411.05,0.58,1,1,level 1
16552,Colombia,0,16,1,minimalist,49.54,570.63,1.95,1,3,level 3
12832,Colombia,1,15.58,1,minimalist,46.26,527.41,0.12,0,2,level 2
13397,Colombia,0,13.92,1,minimalist,47.94,496.41,1.41,1,2,level 2
15064,Colombia,1,13.75,1,minimalist,17.67,528.78,0.6,1,2,level 2
12784,Colombia,0,14.42,3,limited,40.44,445.68,-0.99,0,1,level 1
15264,Colombia,1,14,1,minimalist,49.54,553.39,0.62,0,2,level 2
14448,Colombia,0,14.83,3,limited,55.3,404.46,-0.69,0,1,level 1
14218,Colombia,0,15.17,3,limited,68.06,401.97,-1.25,0,1,level 1
11858,Colombia,0,13.25,1,minimalist,17.67,553.37,1.03,0,2,level 2
13369,Colombia,1,14.33,1,minimalist,50.83,239.86,0.09,0,0,level 0
13949,Colombia,0,14.33,1,minimalist,56.63,519.07,2.01,1,2,level 2
12802,Colombia,0,15.67,3,limited,51.06,490.87,-0.74,0,2,level 2
11411,Colombia,0,13.75,2,complex,46.26,535.45,1.01,1,2,level 2
16503,Colombia,1,16.25,1,minimalist,51.06,493.4,-0.6,0,2,level 2
13331,Colombia,1,13.42,3,limited,68.06,413.49,-1.18,0,1,level 1
16162,Colombia,0,14.42,1,minimalist,51.06,504.25,1.68,1,2,level 2
13070,Colombia,0,15.17,1,minimalist,57.94,419.15,1.14,1,1,level 1
14556,Colombia,1,12.58,2,complex,44.48,544.82,-0.77,0,2,level 2
15406,Colombia,1,15.75,1,minimalist,55.3,417.9,-0.16,0,1,level 1
12697,Colombia,1,14.83,1,minimalist,49.54,458.22,0.08,0,1,level 1
12196,Colombia,1,13.92,2,complex,52.52,481.65,1.01,1,2,level 2
13225,Colombia,1,13.42,1,minimalist,44.48,538.49,1,1,2,level 2
16015,Colombia,1,14.75,1,minimalist,52.52,474.08,0.64,0,1,level 1
13353,Colombia,0,16.92,1,minimalist,59.24,430.19,1.41,1,1,level 1
11322,Colombia,0,14.5,1,minimalist,44.48,535.15,0.04,0,2,level 2
15371,Colombia,1,13.42,1,minimalist,46.26,463.57,1.7,0,1,level 1
13479,Colombia,1,13.33,1,minimalist,54.02,475.14,-0.94,0,1,level 1
16046,Colombia,1,14.67,1,minimalist,51.06,409.82,-0.18,1,1,level 1
14417,Colombia,0,14.92,2,complex,53.93,329.27,-1.2,0,0,level 0
15535,Colombia,1,14.25,1,minimalist,47.94,427.87,1.41,1,1,level 1
11374,Colombia,0,13.67,2,complex,52.52,567.02,-0.71,0,3,level 3
12822,Colombia,0,15.33,1,minimalist,42.55,538.17,-0.28,0,2,level 2
11473,Colombia,0,15.33,3,limited,47.94,454.1,1.77,1,1,level 1
11544,Colombia,1,14.08,1,minimalist,40.44,601.47,0.26,0,3,level 3
13223,Colombia,1,13.83,1,minimalist,57.94,443.42,0.54,1,1,level 1
12706,Colombia,1,14.58,2,complex,40.44,546.28,-0.65,0,2,level 2
12508,Colombia,0,16.67,1,minimalist,17.67,482.33,-0.81,0,2,level 2
14810,Colombia,0,16.42,3,limited,61.87,323.35,-0.53,1,0,level 0
12191,Colombia,1,13.67,2,complex,52.52,614.98,2.7,1,3,level 3
14208,Colombia,0,14.25,2,complex,42.55,644.44,2.3,1,3,level 3
13326,Colombia,1,14.25,1,minimalist,52.52,511.36,0,0,2,level 2
13580,Colombia,0,13.58,2,complex,38.07,609.6,0.09,1,3,level 3
11777,Colombia,0,17.5,1,minimalist,63.24,355,-0.63,1,0,level 0
16387,Colombia,1,13.67,1,minimalist,52.52,323.39,-1.12,0,0,level 0
12938,Colombia,0,12.83,1,minimalist,47.94,405.7,1.09,1,1,level 1
14960,Colombia,0,16.42,1,minimalist,61.87,465.04,0.52,0,1,level 1
11488,Colombia,0,13.83,1,minimalist,44.48,546.26,0.56,0,2,level 2
12296,Colombia,0,15.5,1,minimalist,49.54,530.5,-0.53,0,2,level 2
15915,Colombia,1,14.33,3,limited,55.3,490.31,0.6,1,2,level 2
11552,Colombia,0,16.42,3,limited,53.93,354.6,1,1,0,level 0
11860,Colombia,1,14.42,1,minimalist,35.3,596.08,-0.3,0,3,level 3
12968,Colombia,0,12.92,3,limited,55.3,517.81,-0.3,0,2,level 2
11026,Colombia,1,14.92,3,limited,61.87,321.83,0.98,1,0,level 0
12615,Colombia,0,16.58,1,minimalist,49.54,416.38,-1.69,0,1,level 1
15521,Colombia,0,13,1,minimalist,46.26,552.36,2.7,1,2,level 2
12590,Colombia,1,14.08,3,limited,44.48,473.24,0.06,0,1,level 1
11490,Colombia,0,16.67,2,complex,40.44,655.61,2.35,1,3,level 3
15573,Colombia,1,15.67,1,minimalist,56.63,321.73,-1.69,0,0,level 0
15570,Colombia,0,16.42,1,minimalist,56.63,509.63,-1.07,0,2,level 2
14506,Colombia,0,14.17,3,limited,56.63,386.11,0.41,1,0,level 0
15868,Colombia,1,13.92,3,limited,53.93,367.77,-0.18,0,0,level 0
16202,Colombia,1,14.58,1,minimalist,51.06,519.44,1.14,1,2,level 2
12736,Colombia,0,13.42,1,minimalist,57.94,432.14,-0.49,0,1,level 1
15151,Colombia,1,13.92,1,minimalist,52.52,454.64,-0.18,0,1,level 1
11964,Colombia,0,15.17,1,minimalist,54.37,347.74,-1.53,0,0,level 0
13988,Colombia,0,14.25,1,minimalist,46.26,561.29,0.19,0,2,level 2
15657,Colombia,0,13.58,2,complex,47.94,566.14,0.65,0,3,level 3
15094,Colombia,0,15,1,minimalist,40.44,567.1,0.1,0,3,level 3
12221,Colombia,0,14.58,2,complex,31.87,558.37,0.34,1,2,level 2
12325,Colombia,0,13.92,1,minimalist,55.3,348.92,-0.16,0,0,level 0
14504,Colombia,1,13.92,1,minimalist,38.07,520.17,1.27,1,2,level 2
13140,Colombia,0,14.67,1,minimalist,47.94,513.99,-0.75,0,2,level 2
13352,Colombia,0,16.17,1,minimalist,49.54,495.96,1,1,2,level 2
15127,Colombia,0,13.42,3,limited,52.52,501.01,-0.55,0,2,level 2
14755,Colombia,0,14.75,1,minimalist,47.94,515.59,0.43,0,2,level 2
11610,Colombia,1,15.17,1,minimalist,55.3,400.82,-0.18,0,1,level 1
13866,Colombia,1,14.42,1,minimalist,53.93,451.9,-0.15,1,1,level 1
14809,Colombia,1,16.75,1,minimalist,53.93,482.35,-1.28,0,2,level 2
13898,Colombia,1,13.58,1,minimalist,38.07,576.82,1.27,1,3,level 3
12210,Colombia,1,17,3,limited,51.06,472.3,-0.25,0,1,level 1
11310,Colombia,1,14.58,1,minimalist,55.3,483.52,0.92,1,2,level 2
15081,Colombia,1,15.42,1,minimalist,55.3,557.6,-1.28,0,2,level 2
13987,Colombia,1,13.5,2,complex,22.34,193.94,NA,NA,0,level 0
12824,Colombia,1,15.58,1,minimalist,42.55,521.39,-0.69,0,2,level 2
11841,Colombia,0,14,1,minimalist,46.98,524.58,0.21,0,2,level 2
12131,Colombia,1,13.33,1,minimalist,63.24,408.44,0.15,0,1,level 1
15669,Colombia,0,17,1,minimalist,52.52,480.76,-0.89,0,2,level 2
14050,Colombia,0,14.33,1,minimalist,52.52,515.59,0.06,1,2,level 2
16139,Colombia,0,13.42,1,minimalist,70.18,394.53,1.38,1,0,level 0
11385,Colombia,1,15.33,3,limited,47.94,529.57,-0.75,0,2,level 2
14453,Colombia,1,14.83,1,minimalist,46.26,422.77,-1.13,0,1,level 1
15576,Colombia,1,16.25,1,minimalist,55.3,424.51,0.91,0,1,level 1
15376,Colombia,0,13.5,1,minimalist,47.94,459.2,-0.74,0,1,level 1
12369,Colombia,0,14.33,1,minimalist,51.06,437.7,0.23,0,1,level 1
14717,Colombia,1,14.67,1,minimalist,27.06,642.21,2.05,1,3,level 3
16190,Colombia,1,14.33,1,minimalist,53.93,306.77,-1.69,0,0,level 0
14271,Colombia,1,14,1,minimalist,55.14,436.76,1.27,1,1,level 1
14004,Colombia,1,14.42,1,minimalist,46.26,569.43,-1.28,0,3,level 3
16406,Colombia,1,14.33,1,minimalist,38.07,493.67,-0.93,0,2,level 2
16361,Colombia,1,13.42,3,limited,51.06,470.54,-1.05,0,1,level 1
15951,Colombia,0,16.25,2,complex,59.24,415.71,-0.99,0,1,level 1
16078,Colombia,1,13.92,1,minimalist,46.26,463.09,1.55,1,1,level 1
14495,Colombia,1,13.83,2,complex,17.67,615.2,1.82,1,3,level 3
12585,Colombia,1,13.67,1,minimalist,44.48,567.88,2.22,1,3,level 3
15484,Colombia,0,13.33,2,complex,17.67,663.2,-0.2,0,3,level 3
12571,Colombia,1,16.33,3,limited,55.3,329.48,-0.08,0,0,level 0
13703,Colombia,1,14.25,1,minimalist,55.3,515.3,-0.75,0,2,level 2
14761,Colombia,0,13.67,1,minimalist,51.06,436.54,0.92,1,1,level 1
15105,Colombia,1,16.17,1,minimalist,56.63,414.78,1.52,0,1,level 1
13517,Colombia,1,15.67,3,limited,51.06,483.11,-0.02,1,2,level 2
12013,Colombia,0,13.83,2,complex,40.44,556.94,1.03,0,2,level 2
11613,Colombia,0,14.08,1,minimalist,52.52,511.85,1.27,1,2,level 2
15069,Colombia,0,12.83,1,minimalist,35.3,623.8,0.88,1,3,level 3
13179,Colombia,0,14.58,1,minimalist,54.32,468.35,-0.26,0,1,level 1
13256,Colombia,1,12.58,1,minimalist,47.94,481.22,1.01,1,2,level 2
11348,Colombia,0,14.42,1,minimalist,55.3,485.37,0.23,0,2,level 2
15899,Colombia,1,15.08,1,minimalist,57.94,471.78,-1.18,0,1,level 1
13510,Colombia,1,15.5,1,minimalist,47.94,363.72,-1.28,0,0,level 0
14321,Colombia,0,19.67,1,minimalist,53.93,418.21,-0.86,0,1,level 1
16224,Colombia,0,14.67,3,limited,53.26,419.88,-1.69,0,1,level 1
13984,Colombia,0,14.5,1,minimalist,56.63,492.39,-1.18,0,2,level 2
15728,Colombia,0,13.58,1,minimalist,38.07,571.48,1.42,1,3,level 3
14509,Colombia,1,14.67,1,minimalist,42.55,519.82,0.04,0,2,level 2
11063,Colombia,1,13.83,1,minimalist,35.3,638.71,1.41,0,3,level 3
14420,Colombia,1,14,1,minimalist,52.52,551.24,-0.77,0,2,level 2
12385,Colombia,0,14.58,1,minimalist,56.63,289.65,-1.69,0,0,level 0
13816,Colombia,0,14.25,2,complex,31.87,612.69,0.68,0,3,level 3
15668,Colombia,0,15.42,1,minimalist,56.63,494.33,-1.03,0,2,level 2
13400,Colombia,1,13,1,minimalist,52.52,466.56,0,0,1,level 1
15427,Colombia,0,14.33,2,complex,46.26,580.69,0.51,0,3,level 3
13498,Colombia,0,14.42,1,minimalist,44.36,390.5,-0.95,0,0,level 0
15563,Colombia,1,14.58,1,minimalist,42.55,483.78,-0.85,0,2,level 2
14845,Colombia,1,15.08,1,minimalist,53.93,330.91,-0.75,0,0,level 0
12703,Colombia,0,12.67,1,minimalist,40.44,492.86,-0.6,0,2,level 2
11013,Colombia,0,14.83,1,minimalist,48.6,509.03,-0.66,0,2,level 2
11545,Colombia,0,15.67,2,complex,42.55,635.75,1.43,0,3,level 3
14294,Colombia,0,16.08,1,minimalist,46.26,379.27,0.09,0,0,level 0
11459,Colombia,0,13.08,1,minimalist,51.06,499.36,0.53,1,2,level 2
12201,Colombia,1,13.33,1,minimalist,35.3,480.29,2.35,1,2,level 2
11953,Colombia,1,14.33,2,complex,17.67,552.76,0.61,0,2,level 2
15082,Colombia,0,15.67,1,minimalist,47.94,483.74,-0.33,0,2,level 2
14196,Colombia,0,14.17,1,minimalist,44.48,527.2,0.36,1,2,level 2
12292,Colombia,0,14.42,1,minimalist,47.94,483.61,-0.79,0,2,level 2
11419,Colombia,0,16.42,2,complex,35.3,630.79,0.64,0,3,level 3
11181,Colombia,1,14,1,minimalist,49.54,480.58,2.19,1,2,level 2
14950,Colombia,1,15.17,1,minimalist,37.74,492.44,-0.6,0,2,level 2
16208,Colombia,0,14.83,3,limited,53.93,380.78,-1.55,NA,0,level 0
13092,Colombia,1,14.42,3,limited,68.06,370.9,0.62,0,0,level 0
11780,Colombia,0,16.42,1,minimalist,44.48,480.59,0.89,0,2,level 2
12105,Colombia,1,13.08,1,minimalist,40.44,566.52,-0.56,0,3,level 3
16157,Colombia,0,14.42,2,complex,47.94,501.69,1.95,1,2,level 2
15553,Colombia,1,13.58,1,minimalist,52.52,492.92,0.81,0,2,level 2
15091,Colombia,1,15.33,2,complex,35.3,608.32,0.38,0,3,level 3
11994,Colombia,1,17.42,1,minimalist,53.93,489.4,-1.45,0,2,level 2
14529,Colombia,1,14.42,1,minimalist,52.52,522.87,-0.71,0,2,level 2
15526,Colombia,0,17.08,3,limited,59.24,410.33,0.98,1,1,level 1
12011,Colombia,1,14.33,1,minimalist,47.94,465.21,-1.79,0,1,level 1
11278,Colombia,1,14.25,3,limited,49.54,394.13,0.02,0,0,level 0
13257,Colombia,1,14.25,1,minimalist,52.52,476.26,0.47,1,1,level 1
12205,Colombia,0,14.42,1,minimalist,70.18,365.72,-1.13,0,0,level 0
13067,Colombia,1,14,1,minimalist,54.7,560.79,-1.26,0,2,level 2
16436,Colombia,1,15.75,1,minimalist,61.87,335.19,-0.82,0,0,level 0
14818,Colombia,0,16.08,3,limited,44.48,487.75,-0.25,0,2,level 2
16318,Colombia,1,13.08,1,minimalist,46.26,476.78,1.55,1,1,level 1
11595,Colombia,1,14.58,1,minimalist,51.06,527.41,-0.02,0,2,level 2
12556,Colombia,0,16.08,1,minimalist,42.55,506.14,-0.15,0,2,level 2
14445,Colombia,1,13.92,1,minimalist,53.93,462.09,0.23,0,1,level 1
14212,Colombia,1,13.92,1,minimalist,52.2,430.87,-1.22,0,1,level 1
15985,Colombia,0,14.08,1,minimalist,17.67,539.51,-0.71,0,2,level 2
13096,Colombia,1,13.58,1,minimalist,55.3,420.7,0.2,0,1,level 1
14787,Colombia,1,15.67,2,complex,31.87,339.2,1.81,1,0,level 0
12118,Colombia,1,13.67,1,minimalist,44.48,449,0.4,0,1,level 1
16180,Colombia,1,13.92,1,minimalist,57.94,371.04,0.29,1,0,level 0
13921,Colombia,0,14.33,1,minimalist,51.06,516.88,1.22,1,2,level 2
13368,Colombia,0,15.92,3,limited,53.93,477.11,1.41,1,1,level 1
14255,Colombia,0,13.92,1,minimalist,17.67,605.44,-0.18,0,3,level 3
14595,Colombia,0,13.33,1,minimalist,40.44,528.3,-0.85,0,2,level 2
16181,Colombia,0,16.5,1,minimalist,55.3,328.74,-0.08,1,0,level 0
11098,Colombia,1,14.58,1,minimalist,55.3,479.69,-1.28,0,2,level 2
15373,Colombia,1,14.08,1,minimalist,52.52,530.1,-1.29,0,2,level 2
11097,Colombia,1,16.33,1,minimalist,49.54,325.4,-1.32,0,0,level 0
14460,Colombia,1,14.83,1,minimalist,57.94,477.11,-0.55,0,1,level 1
14236,Colombia,0,15.33,3,limited,51.06,532.38,0.34,NA,2,level 2
15866,Colombia,0,14,2,complex,38.07,606.48,1.81,1,3,level 3
15952,Colombia,0,14.42,1,minimalist,35.3,518.7,0.14,0,2,level 2
12406,Colombia,0,14,1,minimalist,55.3,340.99,-1.45,0,0,level 0
14483,Colombia,1,14.25,1,minimalist,17.67,586.56,0.04,0,3,level 3
11378,Colombia,1,14.67,1,minimalist,46.26,513.76,1.81,1,2,level 2
14542,Colombia,1,14.25,1,minimalist,42.55,671.38,-0.28,0,3,level 3
13343,Colombia,0,16,3,limited,53.93,289.82,-0.79,0,0,level 0
16322,Colombia,1,13.5,1,minimalist,61.87,444.84,1.68,1,1,level 1
14841,Colombia,0,15.75,1,minimalist,59.24,581.63,-0.93,0,3,level 3
15458,Colombia,0,14.17,1,minimalist,46.26,480.01,-0.19,0,2,level 2
15104,Colombia,0,17.25,2,complex,51.06,591.24,-1.69,0,3,level 3
13291,Colombia,1,13.92,2,complex,52.52,489.59,-1.45,0,2,level 2
12009,Colombia,0,15.25,1,minimalist,47.94,511.24,-1.1,0,2,level 2
13980,Colombia,0,16.83,3,limited,49.54,508.03,-0.3,0,2,level 2
12199,Colombia,1,13.42,1,minimalist,44.48,480.62,2.6,1,2,level 2
11196,Colombia,0,16.33,1,minimalist,60.54,316.66,-1.35,0,0,level 0
12859,Colombia,0,16.83,1,minimalist,60.54,400.08,-0.27,0,1,level 1
11557,Colombia,1,14,1,minimalist,47.94,509.48,-0.47,0,2,level 2
12169,Colombia,0,13.58,1,minimalist,51.06,487.02,-0.14,0,2,level 2
14314,Colombia,1,14.33,1,minimalist,52.52,373.85,-1.07,0,0,level 0
12030,Colombia,1,13.5,1,minimalist,53.93,424.4,-0.66,0,1,level 1
13318,Colombia,1,15.67,3,limited,59.24,429.5,-0.3,0,1,level 1
15519,Colombia,0,15.83,3,limited,17.67,464.41,1.27,1,1,level 1
16545,Colombia,0,13.75,1,minimalist,57.94,438.89,-0.48,0,1,level 1
15394,Colombia,0,14.25,1,minimalist,45.17,478.57,-0.64,0,1,level 1
12405,Colombia,0,14.17,1,minimalist,52.52,520.63,-0.73,0,2,level 2
14395,Colombia,0,14,1,minimalist,60.54,387.76,-0.02,1,0,level 0
15978,Colombia,1,15.33,1,minimalist,56.63,478.49,0.42,1,1,level 1
13249,Colombia,1,13.5,1,minimalist,44.48,518.41,-0.18,0,2,level 2
11085,Colombia,1,14.25,2,complex,40.44,489.68,-0.55,0,2,level 2
14496,Colombia,1,14,2,complex,17.67,751.08,1.7,0,3,level 3
13039,Colombia,1,14.25,1,minimalist,35.3,594.47,-0.18,0,3,level 3
13247,Colombia,0,13.33,3,limited,42.55,542.06,0.23,0,2,level 2
12018,Colombia,1,16.33,1,minimalist,44.48,496.33,-0.55,0,2,level 2
13690,Colombia,1,15.33,1,minimalist,38.07,508.52,0.04,1,2,level 2
16188,Colombia,1,15.75,1,minimalist,52.52,336.58,-0.53,1,0,level 0
15138,Colombia,0,13.83,3,limited,52.52,525.29,-0.25,0,2,level 2
11090,Colombia,1,14.17,1,minimalist,57.94,468.58,-0.74,0,1,level 1
12017,Colombia,0,15.5,1,minimalist,53.93,450.28,-0.68,0,1,level 1
14071,Colombia,0,14.08,3,limited,53.93,558.97,0.36,1,2,level 2
13336,Colombia,1,14.33,1,minimalist,48.21,494.27,-1.53,0,2,level 2
15500,Colombia,0,15.08,3,limited,51.06,425.12,-1.7,0,1,level 1
13356,Colombia,1,13.83,1,minimalist,55.3,335.28,-0.55,0,0,level 0
15467,Colombia,0,14.08,1,minimalist,49.54,440.04,-0.08,0,1,level 1
15248,Colombia,1,14.58,1,minimalist,31.87,588.83,0.11,0,3,level 3
12536,Colombia,0,15.33,1,minimalist,57.94,445.67,-1.47,0,1,level 1
14543,Colombia,1,13.92,2,complex,27.06,640.91,-0.2,0,3,level 3
14604,Colombia,1,15.42,1,minimalist,52.52,444.99,-0.31,0,1,level 1
14882,Colombia,0,15.58,3,limited,51.06,544.35,-1.1,0,2,level 2
13492,Colombia,1,15.75,1,minimalist,49.54,464.58,0.4,0,1,level 1
14605,Colombia,1,14,3,limited,56.63,388.05,0.44,1,0,level 0
13924,Colombia,0,14,1,minimalist,49.54,552.25,-0.05,0,2,level 2
15989,Colombia,0,14.5,1,minimalist,46.26,591.29,-0.95,0,3,level 3
15426,Colombia,1,14.33,1,minimalist,42.55,482.83,1.44,1,2,level 2
12397,Colombia,1,13.75,1,minimalist,60.54,348.52,-1.69,0,0,level 0
11169,Colombia,1,13.42,1,minimalist,31.87,535.14,-0.6,0,2,level 2
11558,Colombia,1,14.92,1,minimalist,52.23,331.42,-0.33,0,0,level 0
15319,Colombia,1,13.75,3,limited,53.93,372.64,-0.39,0,0,level 0
14005,Colombia,0,13.67,1,minimalist,46.26,621.64,1.77,1,3,level 3
13355,Colombia,1,15.08,1,minimalist,63.24,361.26,-0.62,NA,0,level 0
14433,Colombia,1,16.83,1,minimalist,55.3,476.33,-1.34,0,1,level 1
12779,Colombia,0,14.17,1,minimalist,51.06,500.21,-0.83,0,2,level 2
11192,Colombia,1,13.25,1,minimalist,40.44,597.25,2.3,1,3,level 3
11210,Colombia,0,14.58,1,minimalist,56.63,395.23,-1.15,0,1,level 1
16176,Colombia,0,14.42,2,complex,40.44,527.92,2.17,1,2,level 2
11837,Colombia,1,14.33,2,complex,40.44,593.26,0.23,0,3,level 3
12540,Colombia,0,14.58,1,minimalist,55.3,353.44,-0.69,0,0,level 0
16165,Colombia,0,14.5,1,minimalist,57.94,536.08,1.79,1,2,level 2
11562,Colombia,1,15.08,1,minimalist,51.06,281.74,-0.93,0,0,level 0
12322,Colombia,1,13.75,1,minimalist,59.24,363.22,-0.82,0,0,level 0
13046,Colombia,0,13.33,1,minimalist,57.94,398.06,-0.02,0,1,level 1
14963,Colombia,0,13.92,1,minimalist,53.93,477.03,0.93,1,1,level 1
15725,Colombia,1,13.42,1,minimalist,47.94,588.99,0.76,0,3,level 3
16342,Colombia,1,13.33,1,minimalist,49.54,551.95,0.64,0,2,level 2
14352,Colombia,0,15.33,1,minimalist,56.63,409.19,-0.6,0,1,level 1
16411,Colombia,1,16.5,1,minimalist,55.64,308.79,-0.99,0,0,level 0
13543,Colombia,1,16.58,1,minimalist,51.06,518.9,0.17,1,2,level 2
15691,Colombia,0,13.5,3,limited,49.54,514.94,0.64,0,2,level 2
26915,Dominican Republic,1,13.42,1,minimalist,57.32,370.19,-0.51,0,0,level 0
24964,Dominican Republic,0,14,2,complex,27.06,509.79,1.27,1,2,level 2
25472,Dominican Republic,0,15.33,1,minimalist,72.89,317.75,-0.93,0,0,level 0
27697,Dominican Republic,1,13.42,1,minimalist,56.63,307.33,-0.17,0,0,level 0
26016,Dominican Republic,1,13.75,1,minimalist,49.54,433.36,-0.37,0,1,level 1
25243,Dominican Republic,0,16.17,3,limited,52.52,419.14,0.64,1,1,level 1
24302,Dominican Republic,1,12.67,1,minimalist,64.69,411.52,-0.43,0,1,level 1
26224,Dominican Republic,1,15.17,1,minimalist,40.44,406.19,-0.22,0,1,level 1
26697,Dominican Republic,1,12.92,1,minimalist,52.52,435.55,0.87,1,1,level 1
26831,Dominican Republic,1,13.25,1,minimalist,40.44,414.82,-0.22,0,1,level 1
25537,Dominican Republic,0,13.5,1,minimalist,49.54,398.96,0.57,0,1,level 1
27973,Dominican Republic,1,12.33,1,minimalist,63.66,339.57,-1.31,0,0,level 0
26154,Dominican Republic,0,15.42,2,complex,46.26,464.93,0.34,0,1,level 1
24590,Dominican Republic,0,14.33,1,minimalist,56.63,333.47,-1.41,0,0,level 0
24488,Dominican Republic,1,13.83,1,minimalist,53.83,394.11,0.98,1,0,level 0
26668,Dominican Republic,0,14.42,3,limited,64.69,307.78,-0.8,0,0,level 0
26507,Dominican Republic,0,13.33,1,minimalist,64.72,279.33,-1.14,0,0,level 0
26788,Dominican Republic,1,13.92,1,minimalist,35.3,502.27,0.02,0,2,level 2
26554,Dominican Republic,1,14.42,1,minimalist,27.06,336.27,NA,0,0,level 0
26434,Dominican Republic,0,17.17,1,minimalist,56.63,356.5,1.68,1,0,level 0
26508,Dominican Republic,1,12.92,3,limited,72.68,271.41,-0.22,0,0,level 0
27674,Dominican Republic,1,15,1,minimalist,64.69,324.21,-1.07,0,0,level 0
25122,Dominican Republic,0,13.42,1,minimalist,42.55,400.72,-1.75,0,1,level 1
26535,Dominican Republic,1,14.08,3,limited,49.54,302.47,-0.22,0,0,level 0
25292,Dominican Republic,1,13.5,1,minimalist,47.94,449.47,-1.35,0,1,level 1
25760,Dominican Republic,1,14.58,1,minimalist,70.18,359.6,-1.17,0,0,level 0
26425,Dominican Republic,0,12.42,1,minimalist,44.48,491.42,-0.35,0,2,level 2
24541,Dominican Republic,0,16.33,1,minimalist,70.18,287.5,0.5,0,0,level 0
28170,Dominican Republic,0,16.5,1,minimalist,72.02,289.07,-0.85,0,0,level 0
27792,Dominican Republic,0,13.17,1,minimalist,52.52,470.25,-0.35,0,1,level 1
27319,Dominican Republic,0,13.25,1,minimalist,35.3,377.68,-0.53,0,0,level 0
27036,Dominican Republic,1,12.83,3,limited,38.07,493.96,0.58,1,2,level 2
24496,Dominican Republic,0,14.17,1,minimalist,53.93,302.82,-0.19,0,0,level 0
28226,Dominican Republic,1,12.5,1,minimalist,57.94,519.5,2.53,1,2,level 2
25585,Dominican Republic,0,15.75,1,minimalist,52.52,350.88,-1.75,0,0,level 0
28206,Dominican Republic,1,14.33,3,limited,61.87,310.87,0.53,0,0,level 0
27631,Dominican Republic,1,14.67,1,minimalist,63.24,345.65,0.12,0,0,level 0
25416,Dominican Republic,0,14.17,1,minimalist,60.54,351.18,-0.11,0,0,level 0
27165,Dominican Republic,0,13.17,1,minimalist,47.94,418.91,0.73,0,1,level 1
24647,Dominican Republic,0,15.42,1,minimalist,52.52,346.04,-1.41,0,0,level 0
26409,Dominican Republic,0,13.58,3,limited,63.24,367.83,-1.35,0,0,level 0
26349,Dominican Republic,1,13.75,3,limited,53.93,366.14,-0.45,0,0,level 0
27188,Dominican Republic,0,13.67,1,minimalist,57.94,342.02,-1.59,0,0,level 0
